page_id,title,in_degree,out_degree,total_degree,pagerank,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,hub_score,authority_score,clustering_coefficient,core_number,avg_neighbor_degree,avg_neighbor_pagerank,community_size,bridging_score,year,prev_pagerank,prev_degree,prev_authority,prev_betweenness,pagerank_growth_1y,degree_growth_1y,authority_growth_1y,betweenness_growth_1y,pagerank_growth_2y,degree_growth_2y,pagerank_momentum,degree_momentum,pagerank_acceleration,degree_acceleration,future_pagerank_growth
9548739,Feynman Prize in Nanotechnology,11,29,40,0.0020177399073549,0.0086003087953405,0.1111453074692924,0,0.0288884392186604,0.005710175379129,0.0028939458397722,0.0738916256157635,6,5.655172413793103,0.002096625548533,139,0.0002097636291546,2023,0.0022539095550366,38.0,0.0025765388062561,0.0073110255517705,-0.10478217387728811,0.05263157894598339,0.12319120113937446,0.17634777201811364,-0.03901656328251218,0.08108108107888971,-8.192161570279993e-05,3.0,-0.17824542346383188,0.02560455191968682,0.09286430025856741
9548739,Feynman Prize in Nanotechnology,12,29,41,0.0022051160048195,0.0094680134003316,0.1128514627224065,0,0.0286658992963565,0.0059024793863374,0.0033759732670445,0.0758620689655172,7,5.655172413793103,0.0020564856839575,98,0.000225428890484,2024,0.0020177399073549,40.0,0.0028939458397722,0.0086003087953405,0.09286430025856741,0.024999999999375,0.16656402275524979,0.1008922498886271,-0.021648396875406598,0.07894736841897508,-4.879355021710028e-05,3.0,0.1976464741358555,-0.027631578946608386,-0.024846922923296214
9548739,Feynman Prize in Nanotechnology,12,29,41,0.0021503256325639,0.0091927199415628,0.1167814887860476,0,0.0283478192034875,0.0056603181099486,0.0033074054912863,0.0758620689655172,7,5.758620689655173,0.0020090459157499,125,0.0002188742843229,2025,0.0022051160048195,41.0,0.0033759732670445,0.0094680134003316,-0.024846922923296214,0.0,-0.020310514931213455,-0.029076155477663665,0.06570998522442074,0.024999999999375,0.0001325857252089998,1.0,-0.11771122318186363,-0.024999999999375,0.03109107959760786
46306612,Fidgetin-like 2,0,0,0,0.0002042455449315,0.0,0.0,0,0.0255133815525013,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2021,0.000211143891002,0.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
46306612,Fidgetin-like 2,0,0,0,0.000202476779436,0.0,0.0,0,0.0252102887248454,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2022,0.0002042455449315,0.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
46306612,Fidgetin-like 2,0,0,0,0.0001930895334802,0.0,0.0,0,0.0250115032889999,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2023,0.000202476779436,0.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
46306612,Fidgetin-like 2,0,0,0,0.0001856892511556,0.0,0.0,0,0.0247023911866091,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2024,0.0001930895334802,0.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
46306612,Fidgetin-like 2,0,0,0,0.0001748247797181,0.0,0.0,0,0.024429029243069,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2025,0.0001856892511556,0.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
37821607,Field-induced polymer electroluminescent technology,0,2,2,0.0002042455449315,0.0,0.0,0,0.0257793371376124,1.4589350171048988e-05,-0.0,0.0,2,4.5,0.0006823396746752,71,0.0,2021,0.000211143891002,2.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
37821607,Field-induced polymer electroluminescent technology,0,2,2,0.000202476779436,0.0,0.0,0,0.0254730987071588,1.4224224249032897e-05,-0.0,0.0,2,4.5,0.0006818668753468,109,0.0,2022,0.0002042455449315,2.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
37821607,Field-induced polymer electroluminescent technology,0,1,1,0.0001930895334802,0.0,0.0,0,0.0251393886791061,1.9719978683362052e-20,-0.0,0.0,1,3.0,0.0003572668435076,10,0.0,2023,0.000202476779436,2.0,-0.0,0.0,-0.046361857493439934,-0.49999999975,0.0,0.0,-0.05462031906116935,-0.49999999975,-1.115601145129999e-05,-1.0,-0.03770190441519715,-0.49999999975,-0.03832545382323903
37821607,Field-induced polymer electroluminescent technology,0,1,1,0.0001856892511556,0.0,0.0,0,0.0248287023302992,5.979240512808132e-22,-0.0,0.0,1,3.0,0.0003435732866578,73,0.0,2024,0.0001930895334802,1.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,-0.49999999975,-1.678752828039999e-05,-1.0,0.008036403670200906,0.49999999975,-0.05850857204342987
37821607,Field-induced polymer electroluminescent technology,0,1,1,0.0001748247797181,0.0,0.0,0,0.0245539429940513,-1.7675594735993752e-20,-0.0,0.0,1,3.0,0.0003234633433928,60,0.0,2025,0.0001856892511556,1.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
76067366,Fiveling,6,7,13,0.0014424990939088,0.0021939395968927,0.1334951206823792,0,0.0259111868883198,0.0007257369708736,0.0045839721423987,0.1272727272727272,5,2.7142857142857144,0.0017037096738446,33,0.0001567099712066,2025,0.000927103963508,12.0,0.0050416857130041,0.0025134373182495,0.55591885567157,0.08333333332638888,-0.09078580178828095,-0.12711579951534924,,,,,,,-0.011289202575490266
49791868,FlexEnable,1,4,5,0.0002789388409208,1.670943155712482e-05,0.0006788866259334,0,0.0260508238703139,0.0001512470609,2.63188026133018e-07,0.3333333333333333,3,3.0,0.0030170344915228,31,2.7849052595208032e-06,2021,0.0002883544874819,5.0,1.537698892206445e-07,7.29013625316168e-06,-0.03265291270619918,0.0,0.7069730259765439,1.291883044961424,,,,,,,-0.07323671992951464
49791868,FlexEnable,1,1,2,0.0002585102019141,2.200165804495027e-07,0.0836093328320449,0,0.0254701974395104,6.825265300864741e-06,1.221664799711956e-06,0.0,2,2.0,0.0009394216583508,37,7.333886014983424e-08,2022,0.0002789388409208,5.0,2.63188026133018e-07,1.670943155712482e-05,-0.07323671992951464,-0.59999999988,3.628009897376451,-0.986773735932914,-0.10349824041296703,-0.59999999988,-2.9844285567799992e-05,-3.0,-0.040583807223315456,-0.59999999988,-0.043131737371694366
49791868,FlexEnable,1,1,2,0.0002473601646455,2.1345355037290333e-07,0.0872482094953397,0,0.0252693602296017,8.095823700170076e-06,1.1770417555367928e-06,0.0,2,2.0,0.0009003322687055,31,7.115118345763446e-08,2023,0.0002585102019141,2.0,1.221664799711956e-06,2.200165804495027e-07,-0.043131737371694366,0.0,-0.03649654769293739,-0.02969474083460843,-0.11320963033124486,-0.59999999988,-3.157867627530002e-05,-3.0,0.03010498255782027,0.59999999988,-0.039288005368698836
49791868,FlexEnable,1,1,2,0.0002376418378809,2.0323617018509125e-07,0.0875423933640772,0,0.0249570609286646,3.903986770782479e-06,1.2265686463773257e-06,0.0,2,2.0,0.0009627207950905,128,6.77453900616971e-08,2024,0.0002473601646455,2.0,1.1770417555367928e-06,2.1345355037290333e-07,-0.039288005368698836,0.0,0.0420417108372913,-0.047643791254775456,-0.08072518281097277,0.0,-2.086836403320002e-05,0.0,0.00384373200299553,0.0,-0.0600923900936455
49791868,FlexEnable,1,1,2,0.000223361311764,1.9446082236703939e-07,0.0873237255871704,0,0.024680871140798,3.7302782237261114e-06,1.31429815143993e-06,0.0,2,2.0,0.000730479893743,101,6.482027412234645e-08,2025,0.0002376418378809,2.0,1.2265686463773257e-06,2.0323617018509125e-07,-0.0600923900936455,0.0,0.07146606857506724,-0.04296666849020477,-0.09701948531772724,0.0,-2.39988528815e-05,0.0,-0.02080438472494666,0.0,-0.007681315556998637
6648322,Flexible display,1,7,8,0.0003069266525134,0.0002942456979249,0.0006788866259334,0,0.0264410424172735,0.000155162668,1.420078836586905e-07,0.3333333333333333,4,2.2857142857142856,0.0022710643679025,31,3.269396643610758e-05,2021,0.0003172864412039,8.0,1.1961393249350661e-07,0.0002981663016447,-0.032651114872972335,0.0,0.18566637122448093,-0.013149006273235913,,,,,,,0.638792022170893
6648322,Flexible display,3,7,10,0.0005029895883226,0.0027707465545641,0.1191120543487683,0,0.0262815892614076,0.000150116728835,0.0001743907748983,0.2142857142857142,4,2.857142857142857,0.0021497713275487,37,0.0002518860504149,2022,0.0003069266525134,8.0,1.420078836586905e-07,0.0002942456979249,0.638792022170893,0.24999999996875,1218.455672209735,8.416410019565529,0.5852836356020806,0.24999999996875,0.0001857031471187,2.0,0.6714431370438654,0.24999999996875,0.0180932041143146
6648322,Flexible display,3,7,10,0.0005120902997047,0.0028896418197643,0.1249123862703698,0,0.0260744388999599,0.0001491600045566,0.0001666177601536,0.25,4,2.7142857142857144,0.0024202316315958,31,0.0002626947108876,2023,0.0005029895883226,10.0,0.0001743907748983,0.0027707465545641,0.0180932041143146,0.0,-0.04457214079754035,0.04291089782046373,0.6684430207289415,0.24999999996875,0.00020516364719129997,2.0,-0.6206988180565784,-0.24999999996875,-0.05628256973535809
6648322,Flexible display,3,7,10,0.0004832684854182,0.0026294515206538,0.1245230688417085,0,0.0257546708423817,0.0001420387184956,0.0001747079476354,0.25,4,2.571428571428572,0.0026720515988316,128,0.0002390410473321,2024,0.0005120902997047,10.0,0.0001666177601536,0.0028896418197643,-0.05628256973535809,0.0,0.048555081518683256,-0.09004237386395139,-0.039207697643343475,0.0,-1.972110290439995e-05,0.0,-0.0743757738496727,0.0,-0.08879298642136853
6648322,Flexible display,3,7,10,0.0004403575445616,0.0024661695543232,0.1227828963816238,0,0.0254670457758324,0.0001470183732198,0.0001914935055049,0.2142857142857142,4,2.4285714285714284,0.0023404238237486,101,0.0002241972322112,2025,0.0004832684854182,10.0,0.0001747079476354,0.0026294515206538,-0.08879298642136853,0.0,0.09607726505530662,-0.06209732446129161,-0.14007805870645523,0.0,-7.173275514309993e-05,0.0,-0.032510416686010436,0.0,-0.012232116459242477
1194789,Flexible organic light-emitting diode,3,1,4,0.0015106082611336,6.918002302311166e-07,0.0997722350064508,0,0.0260469075304665,3.358659101533941e-07,2.5431621919867457e-05,0.5,2,1.0,0.0028574265377448,31,1.3836004604622334e-07,2021,0.0017580853421423,4.0,2.14259475941484e-05,7.319958305517491e-07,-0.14076503245405964,0.0,0.18694563507557124,-0.05483742013972433,,,,,,,-0.21736736699177417
1194789,Flexible organic light-emitting diode,2,1,3,0.0011822511034876,4.4003316089900533e-07,0.0994995298443574,0,0.0256068259470838,3.134020965880809e-07,7.883862660749587e-06,0.3333333333333333,2,1.0,0.0031585750154485,37,1.1000829022475133e-07,2022,0.0015106082611336,4.0,2.5431621919867457e-05,6.918002302311166e-07,-0.21736736699177417,-0.2499999999375,-0.6899705156002777,-0.3634050024032503,-0.32753467497678324,-0.2499999999375,-0.0005758342386546998,-1.0,-0.07660233453771453,-0.2499999999375,0.38841224953406583
1194789,Flexible organic light-emitting diode,2,1,3,0.0016414523025196,4.269071007458067e-07,0.1003285655682225,0,0.0254036098754951,7.326566929340769e-08,2.4988680616774345e-06,0.3333333333333333,2,1.0,0.0036875301985168,31,1.0672677518645169e-07,2023,0.0011822511034876,3.0,7.883862660749587e-06,4.4003316089900533e-07,0.38841224953406583,0.0,-0.6829535060741591,-0.029762070784977633,0.08661673455371982,-0.2499999999375,0.00013084404138599985,-1.0,0.60577961652584,0.2499999999375,0.11993904198870703
1194789,Flexible organic light-emitting diode,2,1,3,0.001838326639093,4.064723403701825e-07,0.1007624832676723,0,0.0250909343195892,5.15589183381816e-08,2.055885585190336e-06,0.3333333333333333,2,1.0,0.0042189137894373,128,1.0161808509254562e-07,2024,0.0016414523025196,3.0,2.4988680616774345e-06,4.269071007458067e-07,0.11993904198870703,0.0,-0.17720234250676936,-0.047755132691203565,0.5549370846285673,0.0,0.0006560755356054,0.0,-0.2684732075453588,0.0,0.22316739885546882
1194789,Flexible organic light-emitting diode,2,1,3,0.0022485814365535,3.889216447340787e-07,0.1066934831661694,0,0.0248126561208936,8.996591972857661e-09,1.2191458798792655e-06,0.3333333333333333,2,1.0,0.0045336373735157,101,9.723041118351969e-08,2025,0.001838326639093,3.0,2.055885585190336e-06,4.064723403701825e-07,0.22316739885546882,0.0,-0.4067993433060313,-0.043072115324832176,0.3698729248660125,0.0,0.0006071291340339,0.0,0.1032283568667618,0.0,-0.28174593696588557
53307338,FlowFET,0,2,2,0.0002042455449315,0.0,0.0,0,0.0257858340647933,0.0002798091244345,-0.0,1.0,2,3.5,0.0029765965776106,41,0.0,2021,0.000211143891002,2.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
53307338,FlowFET,0,2,2,0.000202476779436,0.0,0.0,0,0.0254794954322219,0.0002358488430071,-0.0,1.0,2,3.5,0.0029263522743468,40,0.0,2022,0.0002042455449315,2.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
53307338,FlowFET,0,2,2,0.0001930895334802,0.0,0.0,0,0.0252785937727146,0.0002325869892017,-0.0,1.0,2,3.5,0.0032154491349303,28,0.0,2023,0.000202476779436,2.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
53307338,FlowFET,0,2,2,0.0001856892511556,0.0,0.0,0,0.0249668335286086,0.0002340404553187,-0.0,1.0,2,4.0,0.0028599688907183,116,0.0,2024,0.0001930895334802,2.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
53307338,FlowFET,0,2,2,0.0001748247797181,0.0,0.0,0,0.0246900765612933,0.000276734150605,-0.0,1.0,2,4.0,0.0029733536455221,126,0.0,2025,0.0001856892511556,2.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
72155088,Flowability,0,1,1,0.0001930895334802,0.0,0.0,0,0.0251399084242912,1.5998371229018204e-06,-0.0,0.0,1,3.0,0.0013740184908575,105,0.0,2023,0.000202476779436,1.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,,,,,,,-0.03832545382323903
72155088,Flowability,0,1,1,0.0001856892511556,0.0,0.0,0,0.0248292057011834,1.391764489903074e-06,-0.0,0.0,1,3.0,0.0012938349012758,137,0.0,2024,0.0001930895334802,1.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
72155088,Flowability,0,1,1,0.0001748247797181,0.0,0.0,0,0.024554447064197,1.3087287784744268e-06,-0.0,0.0,1,2.0,0.0012544219002038,90,0.0,2025,0.0001856892511556,1.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
48629214,Fluidic force microscopy,0,2,2,0.0002042455449315,0.0,0.0,0,0.0258121888145696,0.0008399681036518,-0.0,0.0,2,11.5,0.0034152567288247,99,0.0,2021,0.000211143891002,2.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
48629214,Fluidic force microscopy,0,2,2,0.000202476779436,0.0,0.0,0,0.0255075648047562,0.0007547329360392,-0.0,0.0,2,12.5,0.0034600231206248,77,0.0,2022,0.0002042455449315,2.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
48629214,Fluidic force microscopy,0,2,2,0.0001930895334802,0.0,0.0,0,0.0253057639789056,0.0007354707027783,-0.0,0.0,2,12.5,0.0032926347646359,133,0.0,2023,0.000202476779436,2.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
48629214,Fluidic force microscopy,0,2,2,0.0001856892511556,0.0,0.0,0,0.0249922605354564,0.000709470963084,-0.0,0.0,2,13.0,0.0030354484894614,116,0.0,2024,0.0001930895334802,2.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
48629214,Fluidic force microscopy,0,2,2,0.0001748247797181,0.0,0.0,0,0.0247176437489339,0.0007847823609155,-0.0,0.0,2,13.0,0.0035536474675663,61,0.0,2025,0.0001856892511556,2.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
3235923,Fluorene,0,0,0,0.0002042455449315,0.0,0.0,0,0.0255133815525013,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2021,0.000211143891002,0.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
3235923,Fluorene,0,0,0,0.000202476779436,0.0,0.0,0,0.0252102887248454,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2022,0.0002042455449315,0.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
3235923,Fluorene,0,0,0,0.0001930895334802,0.0,0.0,0,0.0250115032889999,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2023,0.000202476779436,0.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
3235923,Fluorene,0,0,0,0.0001856892511556,0.0,0.0,0,0.0247023911866091,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2024,0.0001930895334802,0.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
3235923,Fluorene,0,0,0,0.0001748247797181,0.0,0.0,0,0.024429029243069,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2025,0.0001856892511556,0.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
7901142,Fluorescence interference contrast microscopy,0,0,0,0.0002042455449315,0.0,0.0,0,0.0255133815525013,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2021,0.000211143891002,0.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
7901142,Fluorescence interference contrast microscopy,0,0,0,0.000202476779436,0.0,0.0,0,0.0252102887248454,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2022,0.0002042455449315,0.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
7901142,Fluorescence interference contrast microscopy,0,0,0,0.0001930895334802,0.0,0.0,0,0.0250115032889999,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2023,0.000202476779436,0.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
7901142,Fluorescence interference contrast microscopy,0,0,0,0.0001856892511556,0.0,0.0,0,0.0247023911866091,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2024,0.0001930895334802,0.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
7901142,Fluorescence interference contrast microscopy,0,0,0,0.0001748247797181,0.0,0.0,0,0.024429029243069,-0.0,-0.0,0.0,0,0.0,0.0,1,0.0,2025,0.0001856892511556,0.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
30832988,Fluorescence intermittency,1,1,2,0.0002235410274082,4.612001534874111e-07,0.0006788866259334,0,0.0257752476164077,-6.928333146277607e-22,4.91822436170625e-05,0.0,1,0.0,0.0002992789366848,96,1.537333844958037e-07,2021,0.0002310902335292,2.0,4.770029332755179e-05,4.879972203678327e-07,-0.03266764388120373,0.0,0.03106729788927446,-0.05480003927274763,,,,,,,-0.008657525048146826
30832988,Fluorescence intermittency,1,1,2,0.0002216057067066,4.4003316089900533e-07,0.0006631299734748,0,0.0254690443967031,3.552519280300289e-21,4.597896895331779e-05,0.0,1,0.0,0.0002966901223191,84,1.4667772029966845e-07,2022,0.0002235410274082,2.0,4.91822436170625e-05,4.612001534874111e-07,-0.008657525048146826,0.0,-0.06512939017778492,-0.04579616088115875,-0.041042347984185094,0.0,-9.484526822600009e-06,0.0,0.024010118833056905,0.0,0.023634478527919164
30832988,Fluorescence intermittency,1,1,2,0.0002268432656579,8.538142014916134e-07,0.0008708904855214,0,0.0252688339784369,2.2162953890615006e-20,4.827649435525385e-05,0.0,1,0.0,0.0003716187163374,85,2.846047338305378e-07,2023,0.0002216057067066,2.0,4.597896895331779e-05,4.4003316089900533e-07,0.023634478527919164,0.0,0.04996796331612749,0.9382084552307896,0.01477233738991699,0.0,3.3022382497000012e-06,0.0,0.032292003576065986,0.0,-0.03832213724198796
30832988,Fluorescence intermittency,1,1,2,0.0002181501085768,8.12944680740365e-07,0.0008497981729339,0,0.0249565514704774,1.60500981085303e-21,4.6511991660035306e-05,0.0,1,0.0,0.0003573760003247,128,2.709815602467884e-07,2024,0.0002268432656579,2.0,4.827649435525385e-05,8.538142014916134e-07,-0.03832213724198796,0.0,-0.036549177184596826,-0.04781099878772826,-0.01559338244385853,0.0,-3.455598129800002e-06,0.0,-0.06195661576990712,0.0,-0.03861689375433183
30832988,Fluorescence intermittency,1,1,2,0.0002097257903945,0.0003764761521025,0.0885657293999688,0,0.0246816853764815,-1.050134046747618e-20,6.512176788952948e-05,0.0,1,0.0,0.0003818349365181,79,0.0001254920507008,2025,0.0002181501085768,2.0,4.6511991660035306e-05,8.12944680740365e-07,-0.03861689375433183,0.0,0.40009845777097136,461.5340775739894,-0.07545914909400701,0.0,-1.711747526340001e-05,0.0,-0.00029475651234387584,0.0,-0.006856931720525215
36771515,Fluorescence intermittency in colloidal nanocrystals,1,0,1,0.0003943123284381,0.0,0.0009051821679112,0,0.0256422577905834,-0.0,-1.4654923769941663e-20,0.0,1,0.0,0.0002235410274082,96,0.0,2021,0.0004076202943595,1.0,-8.964246136372298e-20,0.0,-0.03264786728649936,0.0,7.498753758705924e-11,0.0,,,,,,,-0.008645062162881237
36771515,Fluorescence intermittency in colloidal nanocrystals,1,0,1,0.0003909034652021,0.0,0.0008841732979664,0,0.0253376339468289,-0.0,7.856336996478519e-20,0.0,1,0.0,0.0002216057067066,84,0.0,2022,0.0003943123284381,1.0,-1.4654923769941663e-20,0.0,-0.008645062162881237,0.0,9.321829373336073e-11,0.0,-0.04101068660720331,0.0,-1.6716829157400028e-05,0.0,0.024002805123618125,0.0,-0.012619134530350398
36771515,Fluorescence intermittency in colloidal nanocrystals,1,0,1,0.0003859705891672,0.0,0.0009797517962116,0,0.0251378474588921,-0.0,4.826760540911748e-19,0.0,1,0.0,0.0002268432656579,85,0.0,2023,0.0003909034652021,1.0,7.856336996478519e-20,0.0,-0.012619134530350398,0.0,4.041126840946412e-10,0.0,-0.021155103490774995,0.0,-8.341739270899956e-06,0.0,-0.003974072367469161,0.0,-0.03832374089376896
36771515,Fluorescence intermittency in colloidal nanocrystals,1,0,1,0.0003711787139916,0.0,0.0009560229445506,0,0.0248271739439615,-0.0,3.489783542244251e-20,0.0,1,0.0,0.0002181501085768,128,0.0,2024,0.0003859705891672,1.0,4.826760540911748e-19,0.0,-0.03832374089376896,0.0,-4.477782184526005e-10,0.0,-0.05045926298207459,0.0,-1.972475121049999e-05,0.0,-0.025704606363418557,0.0,-0.04860712669822332
36771515,Fluorescence intermittency in colloidal nanocrystals,1,0,1,0.0003531367346058,0.0,0.0773809857379024,0,0.0245524376699514,-0.0,-2.3186856099984385e-19,0.0,1,0.0,0.0002097257903945,79,0.0,2025,0.0003711787139916,1.0,3.489783542244251e-20,0.0,-0.04860712669822332,0.0,-2.6676639641297676e-10,0.0,-0.08506806066281897,0.0,-3.283385456140001e-05,0.0,-0.010283385804454363,0.0,-0.007072330950947304
23355682,Flux pumping,0,1,1,0.0002042455449315,0.0,0.0,0,0.0256475092306492,5.613714488891325e-06,-0.0,0.0,1,0.0,0.0023437329410064,20,0.0,2021,0.000211143891002,1.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
23355682,Flux pumping,0,1,1,0.000202476779436,0.0,0.0,0,0.0253428493068639,5.143846383553467e-06,-0.0,0.0,1,0.0,0.0024443079799949,45,0.0,2022,0.0002042455449315,1.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
23355682,Flux pumping,0,1,1,0.0001930895334802,0.0,0.0,0,0.0251430186000934,5.478067198041287e-06,-0.0,0.0,1,0.0,0.0020830484945469,39,0.0,2023,0.000202476779436,1.0,-0.0,0.0,-0.046361857493439934,0.0,0.0,0.0,-0.05462031906116935,0.0,-1.115601145129999e-05,0.0,-0.03770190441519715,0.0,-0.03832545382323903
23355682,Flux pumping,0,1,1,0.0001856892511556,0.0,0.0,0,0.0248322944469424,5.431594077703932e-06,-0.0,0.0,1,0.0,0.0021363873495083,64,0.0,2024,0.0001930895334802,1.0,-0.0,0.0,-0.03832545382323903,0.0,0.0,0.0,-0.08291047208815454,0.0,-1.678752828039999e-05,0.0,0.008036403670200906,0.0,-0.05850857204342987
23355682,Flux pumping,0,1,1,0.0001748247797181,0.0,0.0,0,0.0245575083652102,9.53368179452638e-06,-0.0,0.0,1,0.0,0.0015551022668936,76,0.0,2025,0.0001856892511556,1.0,-0.0,0.0,-0.05850857204342987,0.0,0.0,0.0,-0.09459165829055478,0.0,-1.8264753762100005e-05,0.0,-0.020183118220190845,0.0,-0.00742709230522922
5260042,Flux qubit,0,1,1,0.0002042455449315,0.0,0.0,0,0.0256435692779467,1.3252115828196593e-07,-0.0,0.0,1,0.0,0.0008947078757635,20,0.0,2021,0.000211143891002,1.0,-0.0,0.0,-0.03267114841265404,0.0,0.0,0.0,,,,,,,-0.008659953078242785
5260042,Flux qubit,0,1,1,0.000202476779436,0.0,0.0,0,0.0253389462680133,2.387102239879438e-07,-0.0,0.0,1,0.0,0.0008758315485741,45,0.0,2022,0.0002042455449315,1.0,-0.0,0.0,-0.008659953078242785,0.0,0.0,0.0,-0.04104817087863094,0.0,-8.667111566e-06,0.0,0.024011195334411255,0.0,-0.046361857493439934
